"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","gene_name","gene_symbol"
"1325",6.81665826442338,-0.0886021617513899,1.84282799511087,-0.048079452877022,0.961652921493498,NA,"ENSG00000241563","cortistatin","CORT"
"1676",904.900809524919,-0.157740684805542,0.278699790721712,-0.56598781217977,0.571402065720336,0.999768645777355,"ENSG00000160049","DNA fragmentation factor subunit alpha","DFFA"
"5195",127.905755815496,-0.272862068673745,0.474598345335403,-0.574932616928765,0.565336869716459,0.999768645777355,"ENSG00000142655","peroxisomal biogenesis factor 14","PEX14"
"54897",120.561477859629,0.0957539414543094,0.493758534601798,0.193928681215672,0.846231725636389,0.999768645777355,"ENSG00000130940","castor zinc finger 1","CASZ1"
"148345",945.946469048347,0.0954076884676113,0.249195563768484,0.382862708407804,0.701821562795007,0.999768645777355,"ENSG00000175262","chromosome 1 open reading frame 127","C1orf127"
"23435",3174.53641364239,0.00303824235028516,0.222114280807026,0.0136787348352661,0.989086289004738,0.999768645777355,"ENSG00000120948","TAR DNA binding protein","TARDBP"
"10747",104.699507237686,-0.00220392423943258,0.526926919726192,-0.00418259944012313,0.996662778213009,0.999768645777355,"ENSG00000009724","MBL associated serine protease 2","MASP2"
"6723",76.896941168365,-0.508080255393068,0.740910105653766,-0.685751552740325,0.492869791684558,0.999768645777355,"ENSG00000116649","spermidine synthase","SRM"
"5394",905.805925163812,0.0904733628042519,0.247097606821358,0.366144229270746,0.714257455363176,0.999768645777355,"ENSG00000171824","exosome component 10","EXOSC10"
"105376736",12.9302042941952,0.605329352296616,1.32819504034988,0.455753359941141,0.64856734625511,0.999768645777355,"ENSG00000230337","EXOSC10 antisense RNA 1","EXOSC10-AS1"
"2475",355.212212918072,0.617539143402353,0.337525669707707,1.82960645315402,0.0673088080872416,0.661513619897939,"ENSG00000198793","mechanistic target of rapamycin kinase","MTOR"
"100873935",6.80860197479342,1.47266992766313,1.82169795321318,0.808405106381974,0.418857413339609,NA,"ENSG00000225602","MTOR antisense RNA 1","MTOR-AS1"
"10218",8.51587549182263,3.86594120891521,2.21071994967032,1.74872498413548,0.080338569202687,NA,"ENSG00000171819","angiopoietin like 7","ANGPTL7"
"29914",248.334042041815,-0.28485709975589,0.358048796366133,-0.795581782837782,0.426275158503839,0.999768645777355,"ENSG00000120942","UbiA prenyltransferase domain containing 1","UBIAD1"
"57540",70.8551864813736,0.0122947992437335,0.696381302940803,0.0176552690197351,0.985913865230847,0.999768645777355,"ENSG00000204624","dispatched RND transporter family member 3","DISP3"
"112268221",85.7008428002462,0.577537436053636,0.680689513454038,0.84845942920881,0.396182157737137,0.998139332016304,NA,NA,NA
"26232",49.8610362251447,1.10721515777441,0.926254306144467,1.1953684322216,0.231943113689627,0.929093752379215,"ENSG00000116661","F-box protein 2","FBXO2"
"93611",251.637707586184,0.643119872746551,0.355109401860575,1.81104715723369,0.0701335522636785,0.671218961176079,"ENSG00000132879","F-box protein 44","FBXO44"
"26270",73.6882745346721,1.01947020336661,0.704058788397989,1.44799016810274,0.147619800302699,0.844541287825786,"ENSG00000116663","F-box protein 6","FBXO6"
"10459",61.5644029340519,1.49854265687501,0.74276544037212,2.01751801500653,0.0436414829629442,0.553931990897261,"ENSG00000116670","mitotic arrest deficient 2 like 2","MAD2L2"
"57085",316.716451367079,0.139232216195417,0.351641874231753,0.395948908245367,0.692142719695413,0.999768645777355,"ENSG00000177674","angiotensin II receptor associated protein","AGTRAP"
"284498",11.6653168421777,0.983874240258481,1.41483024836392,0.695400908622227,0.486804091285377,0.999768645777355,"ENSG00000215910","chromosome 1 open reading frame 167","C1orf167"
"4524",228.304243582709,0.580585036821096,0.378523039376902,1.53381690524522,0.125074702867438,0.81330402065005,"ENSG00000177000","methylenetetrahydrofolate reductase","MTHFR"
"1185",277.675202764466,0.0589330951580095,0.366011253190083,0.161014435060015,0.872082031452088,0.999768645777355,"ENSG00000011021","chloride voltage-gated channel 6","CLCN6"
"100379251",53.3617058885959,0.831709522906703,0.720093616491806,1.15500193844055,0.248089632664855,0.940796598782789,NA,"NPPA antisense RNA 1","NPPA-AS1"
"4878",23.0538114185431,0.762566485396544,1.10545725655561,0.689819964430423,0.490307412145443,0.999768645777355,"ENSG00000175206","natriuretic peptide A","NPPA"
"90231",248.425347828915,0.119698032320991,0.392396526696106,0.305043557160974,0.760332978412926,0.999768645777355,"ENSG00000116685","KIAA2013","KIAA2013"
"5351",142.889934110281,0.200626999881868,0.466513396282434,0.430056245931264,0.667154726865378,0.999768645777355,"ENSG00000083444","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","PLOD1"
"9927",496.392184740005,0.0327597269773497,0.289918490110217,0.112996335504147,0.910033460451899,0.999768645777355,"ENSG00000116688","mitofusin 2","MFN2"
"60672",43.7688878775068,1.02385161389508,0.91708693626277,1.11641718294166,0.264243601746251,0.951978415238615,"ENSG00000116691","migration and invasion inhibitory protein","MIIP"
"7133",20.3337439057564,0.724649959396175,1.88258135348437,0.384923582747145,0.700294033099932,0.999768645777355,"ENSG00000028137","TNF receptor superfamily member 1B","TNFRSF1B"
"55187",692.968190721168,0.517529507594549,0.244057838918284,2.12051991400215,0.0339622239531551,0.496200639542891,"ENSG00000048707","vacuolar protein sorting 13 homolog D","VPS13D"
"677885",4.02414063043256,-0.153647494969527,2.24279051181973,-0.0685072877559404,0.945381818917278,NA,"ENSG00000239149","small nucleolar RNA, H/ACA box 59A","SNORA59A"
"105376744",4.36744064804337,-5.6537953879147,3.20165898512427,-1.76589556045278,0.0774133721650239,NA,NA,"long intergenic non-protein coding RNA 2766","LINC02766"
"9249",178.446841511853,0.316228748612741,0.620300837981185,0.50979900275797,0.610192284414736,0.999768645777355,"ENSG00000162496","dehydrogenase/reductase 3","DHRS3"
"93190",97.2694134007746,-0.187345716275168,0.542748497096069,-0.345179613168062,0.729959344288934,0.999768645777355,"ENSG00000157330","cilia and flagella associated protein 107","CFAP107"
"343069",4.47376425745289,-1.09313014767583,2.167118521072,-0.504416411491466,0.613968787771276,NA,"ENSG00000179172","heterogeneous nuclear ribonucleoprotein C like 1","HNRNPCL1"
"10630",9.98325149109425,0.619435798469318,1.69545395716512,0.365350999861444,0.714849413216478,0.999768645777355,"ENSG00000162493","podoplanin","PDPN"
"7799",693.619172020668,0.000148442827441967,0.253818466512297,0.000584838563882725,0.999533366365917,0.999768645777355,"ENSG00000116731","PR/SET domain 2","PRDM2"
"23254",54.635808577138,1.80730866674175,0.802470466364752,2.25218091193933,0.0243108417661692,0.425382127181397,"ENSG00000189337","kazrin, periplakin interacting protein","KAZN"
"200197",18.7443631875823,-1.15054896115191,1.23316129239993,-0.933007683782186,0.350816001104381,0.992393435658768,"ENSG00000175147","TMEM51 antisense RNA 1","TMEM51-AS1"
"55092",104.512183713879,0.228318145640815,0.508087651982911,0.449367633221865,0.653166475975605,0.999768645777355,"ENSG00000171729","transmembrane protein 51","TMEM51"
"727684",5.37183307731755,-2.2423574164419,2.31972773756878,-0.96664680950534,0.333720625746136,NA,"ENSG00000204464","TMEM51 antisense RNA 2","TMEM51-AS2"
"114827",57.9255483159984,0.627904996722715,0.965125613646893,0.650594065522796,0.51530856222529,0.999768645777355,"ENSG00000142621","forkhead associated phosphopeptide binding domain 1","FHAD1"
"101927417",13.2065368946845,0.167020449213553,1.60137041555983,0.104298448123362,0.916932509416277,0.999768645777355,"ENSG00000233485","FHAD1 antisense RNA 1","FHAD1-AS1"
"101927441",5.79992288927764,4.44543856830522,2.61142466451023,1.70230396791437,0.088698401383224,NA,"ENSG00000228140","EFHD2 antisense RNA 1","EFHD2-AS1"
"79180",81.6367237345347,0.143338835815042,0.636431613587472,0.225222683403583,0.821806043925806,0.999768645777355,"ENSG00000142634","EF-hand domain family member D2","EFHD2"
"11330",11153.7489093816,-5.31442024780798,1.013732481434,-5.24242869311078,1.58476643951906e-07,5.17094882247438e-05,"ENSG00000162438","chymotrypsin C","CTRC"
"63036",14084.1734052501,-4.90147830271022,1.51296648168814,-3.23964764721109,0.0011967748814537,0.0756028617021429,"ENSG00000142615","chymotrypsin like elastase 2A","CELA2A"
"105376767",3.28425309377582,-2.53035313232591,3.55922535574095,-0.710928047375394,0.477128824556615,NA,NA,"uncharacterized LOC105376767","LOC105376767"
"51032",3493.44043117742,-5.44303163793876,1.35768283687068,-4.00905976721662,6.09609873818744e-05,0.0075972630524661,"ENSG00000215704","chymotrypsin like elastase 2B","CELA2B"
"842",170.99751036253,-0.101354224811883,0.431823356085572,-0.234712234490155,0.814432091226849,0.999768645777355,"ENSG00000132906","caspase 9","CASP9"
"23341",652.411774935901,-0.122955385352539,0.329370440022096,-0.373304250813433,0.708922013065859,0.999768645777355,"ENSG00000116138","DnaJ heat shock protein family (Hsp40) member C16","DNAJC16"
"79814",19.7810489973296,-0.0300519992937506,1.20877142234396,-0.0248616063701076,0.98016535143921,0.999768645777355,"ENSG00000116771","agmatinase (putative)","AGMAT"
"84301",643.765557631618,-0.222357409162429,0.260617838329452,-0.853193360008391,0.393552084991076,0.998139332016304,"ENSG00000197312","DNA damage inducible 1 homolog 2","DDI2"
"6248",51.4521229638107,-0.662141679736574,0.730982977191029,-0.905823665389592,0.365029192922646,0.997231526288598,"ENSG00000215695","regulator of solute carriers 1","RSC1A1"
"23207",188.890125309882,1.03232826078208,0.527497507458047,1.95702964693949,0.0503439828471201,0.593943429616898,"ENSG00000116786","pleckstrin homology and RUN domain containing M2","PLEKHM2"
"284723",326.795115732031,-0.540396202213763,0.387835479235407,-1.39336453508359,0.163509584494196,0.862334442191366,"ENSG00000162461","solute carrier family 25 member 34","SLC25A34"
"110806303",9.06855512250266,0.01007275733555,1.63921239170923,0.00614487627503049,0.995097128947126,NA,"ENSG00000224459","SLC25A34 and TMEM82 antisense RNA 1","SLC25A34-AS1"
"54751",73.8136605125304,0.70022278511418,0.605884677247003,1.15570307586557,0.247802629611222,0.940796598782789,"ENSG00000162458","filamin binding LIM protein 1","FBLIM1"
"440567",89.9998874228716,-0.299190334153956,0.543000680102613,-0.550994400407412,0.581637513149406,0.999768645777355,"ENSG00000233954","ubiquinol-cytochrome c reductase hinge protein like","UQCRHL"
"729614",311.999949143589,0.159497939580276,0.3278719082147,0.486464181846993,0.626638094720857,0.999768645777355,"ENSG00000179743","SPEN antisense RNA 1","SPEN-AS1"
"23013",1034.56500646829,-0.00246724434501487,0.238851152676636,-0.0103296313095675,0.991758293226352,0.999768645777355,"ENSG00000065526","spen family transcriptional repressor","SPEN"
"7709",197.640795332281,-0.00370879091919405,0.389478716002353,-0.00952244825407005,0.992402300380001,0.999768645777355,"ENSG00000116809","zinc finger and BTB domain containing 17","ZBTB17"
"27129",3.5009978917036,3.57263183846456,3.57298389440434,0.999901467246936,0.317358194295432,NA,"ENSG00000173641","heat shock protein family B (small) member 7","HSPB7"
"1187",12.2025073559288,1.08749271730336,1.6247960754392,0.669310280682082,0.50329757008519,0.999768645777355,"ENSG00000186510","chloride voltage-gated channel Ka","CLCNKA"
"1188",2.80071390878639,-1.0234316654567,3.10767541856336,-0.329323860318018,0.741910911139238,NA,"ENSG00000184908","chloride voltage-gated channel Kb","CLCNKB"
"348487",48.1426002498062,0.369549338198799,0.790863234319968,0.467273381998292,0.640304297900236,0.999768645777355,"ENSG00000185519","family with sequence similarity 131 member C","FAM131C"
"1969",8.04129518107984,-1.96741815106254,1.72043448132837,-1.14355889306721,0.25280661762245,NA,"ENSG00000142627","EPH receptor A2","EPHA2"
"128272",23.3866901253908,-1.90989158967836,1.22616591155119,-1.55761269473084,0.119325087535785,0.800927141922078,"ENSG00000142632","Rho guanine nucleotide exchange factor 19","ARHGEF19"
"101927546",18.6535980336331,0.227808283608739,1.27252829574708,0.179020210686157,0.857921832212646,0.999768645777355,NA,"anoctamin 7 like 1 (pseudogene)","ANO7L1"
"79363",2.59136193577958,3.20702094819282,3.24798175639995,0.987388842894075,0.323452051818784,NA,"ENSG00000132881","ciliogenesis and planar polarity effector complex subunit 2","CPLANE2"
"54455",354.246158938697,0.448373448848775,0.343625441548252,1.30483193220085,0.191950083227193,0.893344448546475,"ENSG00000037637","F-box protein 42","FBXO42"
"26099",238.852613869665,0.0912929453777928,0.396583881146126,0.23019832554454,0.817937662945302,0.999768645777355,"ENSG00000055070","SUZ RNA binding domain containing 1","SZRD1"
"374955",131.934018392373,0.167690389912424,0.49162445922496,0.341094481297341,0.733032455667618,0.999768645777355,"ENSG00000187144","spermatogenesis associated 21","SPATA21"
"55707",285.666328260515,0.835012669124577,0.342472464066734,2.43818921734352,0.0147610452171496,0.339615913397302,"ENSG00000157191","NECAP endocytosis associated 2","NECAP2"
"107984921",24.4761840801798,0.0974242450247392,1.06407586780357,0.0915576116069982,0.927049530969605,0.999768645777355,"ENSG00000226029","long intergenic non-protein coding RNA 1772","LINC01772"
"114819",115.309001237023,0.544336992594345,0.49614496332051,1.09713296080102,0.272583273510725,0.957161036619515,"ENSG00000290842","CROCC pseudogene 3","CROCCP3"
"55672",233.4527057574,0.142458393572095,0.358620349226559,0.397240128395772,0.691190393244934,0.999768645777355,"ENSG00000219481","NBPF member 1","NBPF1"
"105376794",83.938781410273,-0.156793365274032,0.699279407189392,-0.224221339370239,0.822585079745468,0.999768645777355,NA,NA,NA
"84809",55.3795690914597,-0.116917767805007,0.737066469038097,-0.158625812889833,0.87396369054059,0.999768645777355,"ENSG00000291072","CROCC pseudogene 2","CROCCP2"
"11209",86.3080325924493,-0.153300497863278,0.674688972393962,-0.227216545898668,0.820255362377322,0.999768645777355,NA,"macrophage stimulating 1 pseudogene 2","MST1P2"
"107985736",14.8146231761845,2.2546267464943,1.30188499398913,1.73181713968901,0.0833061254683101,0.718065190996298,NA,"uncharacterized LOC107985736","LOC107985736"
"11223",88.2755016746093,0.443148232200507,0.557043626916918,0.795535952279375,0.426301806202008,0.999768645777355,"ENSG00000186715","macrophage stimulating 1 like (pseudogene)","MST1L"
"105376805",136.271400902078,0.446778223719114,0.531594079917503,0.840449960971064,0.4006561466549,0.998139332016304,"ENSG00000238142","uncharacterized LOC105376805","LOC105376805"
"9696",23.7161813991246,1.18832424602632,1.10895999560231,1.07156637817301,0.283914841576622,0.9649078309648,"ENSG00000058453","ciliary rootlet coiled-coil, rootletin","CROCC"
"4237",7.83550933462723,1.70796741061871,2.01681860536394,0.846862184866893,0.397071942267436,NA,"ENSG00000117122","microfibril associated protein 2","MFAP2"
"23400",34.7550318908981,0.383597909322782,0.888761763749782,0.431609374940188,0.666025343576455,0.999768645777355,"ENSG00000159363","ATPase cation transporting 13A2","ATP13A2"
"6390",1072.2658016879,0.0116756931535142,0.21436409526939,0.0544666453532782,0.956563382278532,0.999768645777355,"ENSG00000117118","succinate dehydrogenase complex iron sulfur subunit B","SDHB"
"23569",3.68125147872931,5.27014705944512,3.96149896566754,1.33034164721966,0.183405731141846,NA,"ENSG00000159339","peptidyl arginine deiminase 4","PADI4"
"55920",172.388218088841,0.310230699862336,0.413757878906138,0.749788017771409,0.453382386470317,0.999768645777355,"ENSG00000179051","regulator of chromosome condensation 2","RCC2"
"55160",253.566824606096,-0.020676247145672,0.350982957322494,-0.0589095473563806,0.9530241535694,0.999768645777355,"ENSG00000074964","Rho guanine nucleotide exchange factor 10 like","ARHGEF10L"
"105376812",10.1440451568868,6.73188291725958,2.25126930314954,2.99026105310529,0.00278739115630272,0.12925716199227,NA,"uncharacterized LOC105376812","LOC105376812"
"84966",52.3018481402701,0.449863160024412,2.89517542247775,0.155383731338604,0.876518808903456,0.999768645777355,"ENSG00000117154","immunoglobin superfamily member 21","IGSF21"
